season,name,team,position,usg_1st_down,usg_2nd_down,usg_3rd_down,usg_standard_downs,usg_passing_downs,usg_overall
2020,T.J. Hammonds,Arkansas,RB,0.0332,0.027,0.007,0.022,0.016,0.0254
2020,Luke Zban,Marshall,QB,0.0164,0.047,0.008,0.028,0.037,0.0254
2020,Jonzell Norrils,Akron,RB,0.0133,0.025,0.038,0.049,0.024,0.0253
2020,Savon Scarver,Utah State,WR,0.0214,0.035,0.011,0.04,0.017,0.0253
2020,Donny Navarro,Illinois,WR,0.0135,0.025,0.053,0.017,0.044,0.0253
2020,Shawn Naim,Akron,WR,0.04,0.017,0.013,0,0.024,0.0253
2020,Noah Whittington,Western Kentucky,RB,0.0343,0.025,0.006,0.021,0.016,0.0253
2020,Zavier Betts,Nebraska,WR,0.024,0.042,0,0.037,0.013,0.0252
2020,Travis Vokolek,Nebraska,TE,0.024,0.031,0.02,0.012,0.039,0.0252
2020,Pro Wells,TCU,TE,0.0172,0.022,0.041,0.022,0.038,0.0252
2020,Darien Rencher,Clemson,RB,0.0296,0.021,0.017,0.039,0.008,0.0251
2020,Warren Thompson,Florida State,WR,0.0255,0.005,0.053,0.013,0.032,0.0251
2020,Mychal Cooper,Navy,WR,0.0295,0.021,0.014,0.012,0.029,0.025
2020,Travis Koontz,Texas Tech,TE,0.0252,0.034,0.007,0.032,0.018,0.0248
2020,Josh Henderson,North Carolina,RB,0.0119,0.03,0.05,0.037,0.036,0.0248
2020,Jalen White,Georgia Southern,RB,0.0169,0.036,0.025,0.031,0.03,0.0247
2020,Treyton Welch,Wyoming,TE,0.0171,0.023,0.045,0.01,0.045,0.0246
2020,Josh Vann,South Carolina,WR,0.0211,0.005,0.058,0.011,0.039,0.0246
2020,Jafar Armstrong,Notre Dame,WR,0.0203,0.028,0.024,0.023,0.034,0.0245
2020,Tre'Shaun Harrison,Oregon State,WR,0.0226,0.02,0.04,0.015,0.035,0.0245
2020,John Chenal,Wisconsin,FB,0.0189,0.03,0.03,0.06,0,0.0245
2020,Daniel Morris,Air Force,WR,0.0353,0.017,0,0,0.036,0.0245
2020,Danny Davis III,Wisconsin,WR,0.0283,0.024,0.02,0.034,0.014,0.0245
2020,Billy Bowens,Boise State,WR,0.0258,0.007,0.052,0.009,0.034,0.0244
2020,Scooter Harrington,Stanford,TE,0.0328,0.029,0,0.033,0.027,0.0244
2020,Ramel Keyton,Tennessee,WR,0.0204,0.033,0.015,0.04,0.015,0.0242
2020,Dequan Finn,Toledo,QB,0.0284,0.02,0.024,0.028,0.014,0.024
2020,Tarik Black,Texas,WR,0.0185,0.029,0.03,0.017,0.037,0.024
2020,Taisun Phommachanh,Clemson,QB,0.0198,0.025,0.035,0.017,0.035,0.024
2020,Jamal Turner,Toledo,TE,0.019,0.02,0.035,0.019,0.034,0.024
2020,Javin Myers,Louisiana Monroe,RB,0.0261,0.026,0.015,0.05,0.004,0.0239
2020,Tony Mathis,West Virginia,RB,0.0156,0.024,0.031,0.051,0.015,0.0239
2020,Henry Pearson,Appalachian State,TE,0.0185,0.028,0.025,0.032,0.024,0.0239
2020,Braylon Sanders,Ole Miss,WR,0.0183,0.027,0.023,0.025,0.03,0.0238
2020,Geor'quarius Spivey,Mississippi State,TE,0.0284,0.015,0.026,0.009,0.03,0.0238
2020,Lideatrick Griffin,Mississippi State,WR,0.0252,0.031,0.006,0.019,0.026,0.0238
2020,Beau Corrales,North Carolina,WR,0.0095,0.045,0.028,0.019,0.054,0.0236
2020,Cole Fotheringham,Utah,TE,0.0265,0.019,0.029,0.036,0.009,0.0236
2020,Tyler Burns,Kansas State,RB,0.0346,0.025,0,0.027,0.01,0.0235
2020,Jahleel Billingsley,Alabama,TE,0.026,0.021,0.014,0.021,0.019,0.0235
2020,A.J. Henning,Michigan,WR,0.0227,0.04,0,0,0.038,0.0235
2020,Trae Allen,Western Michigan,RB,0.0215,0.032,0,0.027,0.021,0.0233
2020,Sterling Palmer,Florida International,TE,0.0085,0.032,0.039,0.013,0.046,0.0233
2020,Kris Mitchell,Florida International,WR,0.0254,0,0.039,0.026,0.018,0.0233
2020,BJ Alexander,Florida Atlantic,WR,0.014,0.018,0.043,0,0.048,0.0232
2020,Renard Bell,Washington State,WR,0.0339,0.012,0.02,0.029,0,0.0232
2020,Jaxon Smith-Njigba,Ohio State,WR,0.0112,0.033,0.038,0.028,0.038,0.0231
2020,Mykel Jones,Tulane,WR,0.0239,0.014,0.04,0.016,0.027,0.023
2020,Jawaun Johnson,Louisiana Tech,WR,0.0233,0.026,0.019,0.011,0.032,0.0229
2020,Tavares Kelly,Virginia,WR,0.018,0.033,0.021,0.025,0.027,0.0229
2020,Rondarius Gregory,Northern Illinois,RB,0.0267,0.021,0.022,0.035,0.007,0.0229
2020,Robert Burns,Miami,RB,0.0229,0.027,0.019,0.017,0.026,0.0228
2020,Brannon Spector,Clemson,WR,0.0296,0.021,0.012,0.017,0.015,0.0228
2020,Davis Allen,Clemson,TE,0.0173,0.032,0.023,0.017,0.035,0.0228
2020,Ryan Montgomery,Cincinnati,RB,0.023,0.028,0.016,0,0.041,0.0227
2020,Christian Wells,Appalachian State,WR,0.0265,0.025,0.013,0.005,0.032,0.0227
2020,Miles Davis,BYU,RB,0.0278,0.02,0.015,0.024,0.014,0.0227
2020,Samuel Denmark,Coastal Carolina,WR,0.0108,0.042,0.02,0.008,0.063,0.0226
2020,Greg Latushko,Coastal Carolina,WR,0.0135,0.019,0.054,0.02,0.042,0.0226
2020,Erik Krommenhoek,USC,TE,0.0254,0.021,0.022,0.017,0.022,0.0225
2020,Justin McGriff,Utah State,WR,0.0071,0.018,0.033,0.051,0.017,0.0225
2020,John Gentry,Utah State,RB,0.0214,0.026,0.022,0.051,0,0.0225
2020,Chase Wolf,Wisconsin,QB,0.0189,0.024,0.03,0.034,0.014,0.0225
2020,Isaac Guerendo,Wisconsin,RB,0.033,0.024,0,0.02,0.007,0.0225
2020,Brady Russell,Colorado,TE,0.0102,0.027,0.042,0.018,0.039,0.0224
2020,Tyler Lamm,Louisiana Monroe,TE,0.0224,0.02,0.023,0.028,0.017,0.0223
2020,Jimmy Marshall,Middle Tennessee,WR,0.0256,0.023,0.015,0.012,0.024,0.0222
2020,Peje' Harris,Georgia Tech,TE,0.0067,0.033,0.041,0.032,0.035,0.022
2020,Jalen John,Arizona,RB,0.0255,0.034,0,0.035,0.008,0.0219
2020,Roderic Burns,North Texas,WR,0.0203,0.012,0.04,0.024,0.022,0.0219
2020,Isaiah Johnson,North Texas,RB,0.0145,0.023,0.02,0.038,0.018,0.0219
2020,Mitch Griffis,Wake Forest,QB,0.0197,0.023,0.021,0.031,0.022,0.0218
2020,Tre Bradford,LSU,RB,0.0171,0.031,0.019,0.028,0.022,0.0218
2020,Marcus Carroll,Georgia State,RB,0.0288,0.016,0.018,0.019,0.018,0.0217
2020,Aubry Payne,Georgia State,TE,0.0128,0.02,0.043,0.019,0.035,0.0217
2020,Carlinos Acie,Navy,RB,0.0127,0.026,0.036,0.025,0.029,0.0217
2020,Gerrit Prince,UAB,TE,0.0038,0.045,0.015,0.026,0.042,0.0215
2020,Delon Hurt,UCLA,WR,0.0253,0.006,0.042,0.016,0.019,0.0214
2020,Isaiah Azubuike,Arkansas State,RB,0.0272,0.015,0.017,0.02,0.014,0.0213
2020,Mike O'Laughlin,West Virginia,TE,0.0188,0.02,0.018,0.028,0.019,0.0212
2020,Reese Smith,West Virginia,WR,0.0156,0.016,0.043,0,0.042,0.0212
2020,Cade Fortin,South Florida,QB,0.0271,0.005,0.028,0.016,0.016,0.0211
2020,Matt Dotson,Michigan State,TE,0.0253,0.013,0.018,0.019,0.017,0.021
2020,Dalton Rigdon,Texas Tech,WR,0.0252,0.021,0.014,0.011,0.022,0.0207
2020,Andrew Haidet,Northern Illinois,QB,0.0107,0.007,0.022,0.053,0.007,0.0206
2020,Cameron Rising,Utah,QB,0.0199,0.019,0.029,0.012,0.028,0.0206
2020,Jirehl Brock,Iowa State,RB,0.0158,0.011,0.043,0.022,0.027,0.0206
2020,Neal Johnson,Louisiana,TE,0.0304,0.008,0.022,0.016,0.014,0.0205
2020,Jordan Young,Florida State,WR,0.0036,0.039,0.03,0.02,0.041,0.0204
2020,Nolan Groulx,Wake Forest,WR,0.0099,0.027,0.036,0.037,0.022,0.0204
2020,A.J. Howard,Army,RB,0.0121,0.035,0.018,0.024,0.028,0.0204
2020,Anderson Castle,Appalachian State,RB,0.0185,0.021,0.019,0.027,0.016,0.0203
2020,Leroy Watson,UT San Antonio,TE,0.0172,0.023,0.025,0.024,0.021,0.0203
2020,Chris Jackson,BYU,WR,0.0203,0.024,0.015,0.01,0.029,0.0202
2020,Ra'Shaun Henry,Virginia,WR,0.021,0.021,0.014,0.02,0.018,0.0202
2020,TaMerik Williams,SMU,RB,0.0236,0.021,0.014,0.023,0.013,0.0201
2020,Jordan Waters,Duke,RB,0.0299,0.017,0.007,0.04,0,0.0201
2020,Dennis Smith,Duke,WR,0.0179,0.029,0.013,0.006,0.033,0.0201
2020,Andy Peters,Boise State,QB,0.0103,0.026,0.031,0,0.047,0.02
2020,Maleek Williams,Florida International,RB,0.0339,0.011,0.013,0.026,0.009,0.0199
2020,Lee Witherspoon,Mississippi State,RB,0.0221,0.015,0.019,0.028,0.009,0.0198
2020,Elijah Kothe,San Diego State,WR,0.0169,0.016,0.034,0.021,0.021,0.0197
2020,Jameson Williams,Ohio State,WR,0.0262,0.016,0.01,0.014,0.013,0.0196
2020,Bruno Labelle,Cincinnati,TE,0.023,0.014,0.023,0.023,0.01,0.0196
2020,Jalen Preston,Texas A&M,WR,0.0211,0.013,0.022,0.011,0.024,0.0196
2020,Reggie Love III,Illinois,RB,0.0314,0.019,0,0.017,0.005,0.0195
2020,Amad Anderson Jr.,Purdue,WR,0.0215,0.022,0.013,0.019,0.024,0.0195
2020,Clay Markoff,Washington State,RB,0.0169,0.024,0.02,0.014,0.027,0.0193
2020,Darrian Felix,South Florida,RB,0.031,0.011,0.009,0.008,0.01,0.0193
2020,Demetris Robertson,Georgia,WR,0.0098,0.027,0.03,0.011,0.04,0.0193
2020,John FitzPatrick,Georgia,TE,0.0164,0.014,0.037,0.011,0.03,0.0193
2020,Sean Dollars,Oregon,RB,0.0147,0.037,0,0.026,0.019,0.0193
2020,Joey Hobert,Washington State,WR,0.0169,0.024,0.02,0.014,0.027,0.0193
2020,Jhaylin Embry,Bowling Green,WR,0.0226,0.01,0.031,0,0.028,0.0193
2020,Dominick Mazotti,San José State,TE,0.0213,0.024,0.01,0.029,0.007,0.0193
2020,Jacob Zeno,Baylor,QB,0.019,0.02,0.021,0.015,0.021,0.0192
2020,De'Von Fox,Temple,WR,0.009,0.03,0.026,0.016,0.034,0.0192
2020,Trey Palmer,LSU,WR,0.0229,0.019,0.013,0.005,0.026,0.0192
2020,Josh Williams,LSU,RB,0.02,0.027,0.006,0.024,0.017,0.0192
2020,Jsi Hatfield,East Carolina,WR,0.0189,0.016,0.027,0.021,0.017,0.0191
2020,Jordan Yates,Georgia Tech,QB,0.0067,0.019,0.027,0,0.048,0.0191
2020,Brennan Presley,Oklahoma State,WR,0.0211,0.007,0.023,0.005,0.025,0.0191
2020,Sheldon Jones,UT San Antonio,WR,0.0086,0.027,0.025,0.019,0.034,0.019
2020,Marquel Tinsley,Middle Tennessee,WR,0.0147,0.014,0.031,0.019,0.024,0.019
2020,Jalen McMillan,Washington,WR,0.0254,0.023,0,0.013,0.013,0.0189
2020,Brandon Hayes,Southern Mississippi,WR,0.0217,0.014,0.023,0,0.028,0.0189
2020,Sione Finau,BYU,RB,0.0228,0.016,0.015,0.019,0.01,0.0189
2020,Giles Amos,Arkansas State,TE,0.0109,0.015,0.035,0.04,0.014,0.0189
2020,Logan Holgorsen,Houston,QB,0.0114,0.016,0.025,0.022,0.026,0.0188
2020,Baden Pinson,Coastal Carolina,RB,0.0162,0.027,0.014,0.031,0.005,0.0188
2020,Jake Marwede,Duke,TE,0.0209,0.012,0.02,0.017,0.016,0.0188
2020,Kyle Maxwell,Louisiana Tech,WR,0.0167,0.031,0.006,0.016,0.023,0.0186
2020,Daniel Carter,Pittsburgh,RB,0.0173,0.03,0.006,0.036,0.011,0.0186
2020,Ze'Vian Capers,Auburn,WR,0.0061,0.024,0.038,0.016,0.038,0.0186
2020,Tre Tipton,Pittsburgh,WR,0.0202,0.011,0.029,0,0.029,0.0186
2020,D.J. Render,Kansas State,WR,0.0077,0.025,0.032,0.007,0.041,0.0185
2020,Taylor Edwards,UMass,TE,0.0116,0.03,0.019,0.06,0,0.0185
2020,Courtney Jackson,Syracuse,WR,0.0226,0.019,0.007,0.014,0.016,0.0185
2020,Tyrell Shavers,Mississippi State,WR,0.0095,0.023,0.032,0.023,0.026,0.0185
2020,Joachim Bangda,Kent State,RB,0.0195,0.029,0,0.011,0.024,0.0185
2020,Ben Gulbranson,Oregon State,QB,0.0181,0.02,0.02,0.008,0.028,0.0184
2020,Rodney Thompson,Northern Illinois,QB,0.0214,0.021,0.011,0,0.029,0.0183
2020,Princeton Fant,Tennessee,TE,0.0136,0.028,0.015,0.023,0.02,0.0182
2020,Chad Alexander,New Mexico,RB,0.023,0.012,0.019,0.007,0.026,0.0181
2020,Nick Gallo,Virginia Tech,TE,0.0235,0.004,0.022,0.01,0.016,0.0181
2020,Oliver Martin,Nebraska,WR,0.02,0.005,0.04,0.012,0.019,0.018
2020,Greg White,North Texas,WR,0.0174,0.015,0.027,0.005,0.031,0.018
2020,Quadre Nicholson,Miami (OH),RB,0.0213,0,0.034,0.048,0,0.018
2020,Gary Bryant Jr.,USC,WR,0.0305,0.007,0.011,0.017,0,0.018
2020,Austin Robinson,Miami (OH),WR,0.0426,0,0,0,0,0.018
2020,Tyler Lytle,Colorado,QB,0.0102,0.02,0.021,0.018,0.026,0.0179
2020,Maurice Bellan,Army,RB,0.0182,0.012,0.024,0.012,0.024,0.0179
2020,BJ Busbee,San Diego State,WR,0.0212,0.022,0.008,0.007,0.021,0.0179
2020,Roydell Williams,Alabama,RB,0.0174,0.025,0.007,0.029,0.009,0.0179
2020,Gavin Sharp,UT San Antonio,TE,0.0086,0.015,0.043,0.009,0.038,0.0178
2020,Julian Fleming,Ohio State,WR,0.015,0.022,0.019,0.007,0.032,0.0178
2020,Stefan Cobbs,Boise State,WR,0.0361,0.007,0,0.009,0,0.0178
2020,Jerome Buckner,Ohio,WR,0.037,0,0,0,0,0.0178
2020,Errol Rogers Jr.,Louisiana,WR,0.0213,0.017,0.015,0.016,0.014,0.0178
2020,Yusuf Terry,Baylor,WR,0.0038,0.03,0.021,0.022,0.03,0.0176
2020,Jamari Thrash,Georgia State,WR,0.016,0.02,0.018,0.005,0.031,0.0176
2020,Robert French,Rice,TE,0.0203,0.009,0.014,0.03,0,0.0175
2020,Garrett Kahmann,Louisiana Monroe,TE,0.0149,0.015,0.015,0.028,0.013,0.0175
2020,Grayson Gunter,Southern Mississippi,TE,0.0181,0.019,0.015,0.013,0.018,0.0174
2020,Cole Cavallo,Southern Mississippi,TE,0.0109,0.019,0.03,0.034,0.014,0.0174
2020,Rico Bussey Jr.,Hawai'i,WR,0.0112,0.023,0.022,0.007,0.032,0.0174
2020,T.J. Chase,Florida Atlantic,WR,0.0187,0.006,0.034,0.008,0.021,0.0174
2020,Zane Pope,Fresno State,WR,0.0144,0.02,0.011,0.009,0.027,0.0174
2020,Isaiah Esdale,West Virginia,WR,0.0156,0.012,0.025,0.006,0.027,0.0173
2020,Kemore Gamble,Florida,TE,0.0161,0.018,0.021,0.028,0.009,0.0173
2020,Harlan Dixon,Louisiana Tech,RB,0.0133,0.022,0.013,0.016,0.023,0.0171
2020,Tanner McKee,Stanford,QB,0.0219,0.007,0.024,0.008,0.027,0.0171
2020,Carson Terrell,Utah State,TE,0.0214,0.018,0,0.01,0.017,0.0169
2020,Isaiah Washington,Rutgers,WR,0.0113,0.018,0.028,0.019,0.022,0.0169
2020,Aaron Jackson,Eastern Michigan,TE,0.0166,0.015,0.025,0.009,0.024,0.0169
2020,Keyon Mozee,Kansas State,RB,0.0192,0.02,0.008,0.033,0,0.0168
2020,Knox Kadum,Virginia Tech,QB,0.0059,0.022,0.03,0.02,0.032,0.0167
2020,Brian Maurer,Tennessee,QB,0.0136,0.009,0.038,0.012,0.025,0.0167
2020,Jelani Woods,Oklahoma State,TE,0.0185,0.015,0.012,0.021,0.014,0.0167
2020,Cade Ballard,Army,QB,0.0152,0.016,0.024,0.012,0.024,0.0166
2020,EJ Wilson Jr.,Florida International,RB,0.0254,0.011,0.013,0.026,0,0.0166
2020,Tyrone Scott,Central Michigan,WR,0.0109,0.021,0.024,0.008,0.033,0.0164
2020,Isaiah Epps,Kentucky,WR,0.0068,0.019,0.035,0.015,0.032,0.0164
2020,Jonathan Ifedi,Georgia State,WR,0.0192,0,0.037,0.005,0.022,0.0163
2020,Taron Keith,Bowling Green,RB,0.015,0.02,0.016,0.039,0,0.0161
2020,Damond Philyaw-Johnson,Duke,WR,0.009,0.025,0.02,0.017,0.024,0.0161
2020,Messiah Travis,Northern Illinois,WR,0.016,0.007,0.011,0.009,0.021,0.0161
2020,Miyan Williams,Ohio State,RB,0.015,0.027,0,0.028,0.006,0.016
2020,Hunter Helms,Clemson,QB,0.0123,0.018,0.017,0.026,0.012,0.016
2020,Jahcour Pearson,Western Kentucky,WR,0.0125,0.012,0.032,0.005,0.028,0.016
2020,Jackson He,Arizona State,RB,0.0168,0.013,0.021,0.016,0.026,0.0159
2020,Curtis Hodges,Arizona State,TE,0.0252,0.013,0,0,0.013,0.0159
2020,Theo Howard,Oklahoma,WR,0.0133,0.02,0.015,0.01,0.024,0.0157
2020,Brandon Crum,South Alabama,TE,0.0159,0.008,0.029,0.029,0.007,0.0157
2020,Brenden Rice,Colorado,WR,0.0051,0.027,0.021,0,0.039,0.0157
2020,Ashaad Clayton,Colorado,RB,0.0204,0.02,0,0.037,0.007,0.0157
2020,Trent Tyre,South Alabama,TE,0.0064,0.012,0.029,0.029,0.018,0.0157
2020,Daniel George,Penn State,WR,0.0096,0.013,0.038,0.011,0.029,0.0156
2020,Shamar Garrett,San José State,RB,0.0043,0.036,0.01,0.029,0.02,0.0155
2020,Xavier Legette,South Carolina,WR,0.0176,0.01,0.022,0,0.025,0.0154
2020,Aaron Hackett,Syracuse,TE,0.0151,0.023,0.007,0.036,0.008,0.0154
2020,Daniel Bangura,Kent State,RB,0.0195,0.01,0.018,0.021,0,0.0154
2020,Jacolby Criswell,North Carolina,QB,0.0166,0.015,0.014,0.023,0.004,0.0154
2020,Peyton Sawyer,Houston,WR,0,0.033,0.025,0.022,0.031,0.0154
2020,Matt Alaimo,Rutgers,TE,0.0038,0.018,0.021,0.037,0.013,0.0154
2020,Isaiah Wooden,Kent State,WR,0.013,0.01,0.035,0.021,0.012,0.0154
2020,Drew Rosi,Toledo,TE,0.0095,0.027,0.012,0.009,0.027,0.0153
2020,Brandon Walters,Army,RB,0.0091,0.016,0.018,0.004,0.038,0.0153
2020,Braden Lenzy,Notre Dame,WR,0.0152,0.021,0.006,0.023,0.008,0.0152
2020,Jax Dineen,Kansas State,FB,0.0154,0.025,0,0.013,0.015,0.0151
2020,Lawrence Papillon,Marshall,RB,0.0164,0.009,0.016,0.017,0.011,0.015
2020,Ryan Mitchell,Navy,WR,0,0.021,0.029,0.012,0.034,0.015
2020,Calif Gossett,Louisiana,WR,0.0213,0.012,0.007,0.005,0.014,0.015
2020,Emani Bailey,Louisiana,RB,0.0152,0.017,0.015,0.005,0.023,0.015
2020,Trey Knox,Arkansas,TE,0.0166,0.018,0.007,0.016,0.01,0.0149
2020,Nick Patti,Pittsburgh,QB,0.0058,0.019,0.029,0.031,0.018,0.0149
2020,Todd Sibley Jr.,Pittsburgh,RB,0.026,0.004,0.011,0.005,0.011,0.0149
2020,Gavin Williams,Iowa,RB,0.0122,0.017,0.019,0.015,0.018,0.0148
2020,Bryce Williams,Minnesota,RB,0.0137,0.013,0.023,0.022,0.008,0.0147
2020,Ali Jennings,West Virginia,WR,0.0094,0.008,0.031,0.023,0.015,0.0146
2020,John Humphreys,Stanford,WR,0.0055,0.029,0.012,0.016,0.027,0.0146
2020,Shedrick Jackson,Auburn,WR,0.0091,0.016,0.019,0.032,0.008,0.0146
2020,John Samuel Shenker,Auburn,TE,0.0121,0.016,0.019,0.011,0.021,0.0146
2020,Jackson Anthrop,Purdue,WR,0.0161,0.015,0.013,0.01,0.016,0.0146
2020,Thomas Odukoya,Eastern Michigan,TE,0.0221,0,0.025,0.018,0,0.0145
2020,Ryan Carriere,Charlotte,TE,0.0226,0.008,0.011,0.018,0,0.0145
2020,C.J. Riley,NC State,WR,0.0184,0.007,0.013,0.005,0.015,0.0145
2020,Rico Arnold,Charlotte,WR,0.0226,0.008,0.011,0,0.015,0.0145
2020,Kris Hutson,Oregon,WR,0.0147,0.007,0.014,0.009,0.019,0.0145
2020,Tanner McGee,South Alabama,QB,0.0064,0.024,0.018,0.029,0.014,0.0144
2020,Dashaun Davis,Appalachian State,WR,0.0079,0.018,0.013,0.014,0.024,0.0143
2020,D'ionte Smith,Missouri,WR,0.0193,0.004,0.022,0.021,0,0.0143
2020,Elijah Young,Missouri,RB,0.0161,0.022,0,0.016,0.01,0.0143
2020,Dylan Downing,UNLV,RB,0.017,0,0.032,0,0.019,0.0142
2020,Marcus Crowley,Ohio State,RB,0.015,0.011,0.019,0,0.025,0.0142
2020,Ezra Naylor,Kansas,WR,0.0157,0.005,0.021,0.007,0.016,0.0142
2020,Kenyon Oblad,UNLV,QB,0.0114,0.015,0.021,0.011,0.019,0.0142
2020,Joel Wilson,Central Michigan,TE,0.0219,0.007,0.012,0,0.016,0.0141
2020,Jared Wiley,Texas,TE,0.0154,0.013,0.015,0.006,0.018,0.0141
2020,Kai Money,Texas,WR,0.0154,0.017,0.008,0.017,0.009,0.0141
2020,Haynes King,Texas A&M,QB,0.0151,0.008,0.022,0.022,0.005,0.014
2020,Trevon Clark,California,WR,0.0171,0.011,0.015,0,0.022,0.014
2020,De'Corian Clark,UT San Antonio,WR,0.0029,0.027,0.019,0.024,0.021,0.014
2020,Tristian Brank,Akron,TE,0.02,0.017,0,0.012,0.008,0.014
2020,Victor Santiago,UMass,WR,0.0116,0.03,0,0,0.025,0.0139
2020,Jackson McChesney,BYU,RB,0.0152,0.016,0.008,0.019,0.005,0.0139
2020,Luke Benson,Syracuse,TE,0.0264,0.005,0.007,0.007,0.004,0.0139
2020,Zaquandre White,South Carolina,RB,0.0246,0.01,0,0.011,0,0.0138
2020,Dakereon Joyner,South Carolina,WR,0.007,0.01,0.022,0.006,0.03,0.0138
2020,Xzavier Henderson,Florida,WR,0.0115,0.018,0.014,0.009,0.021,0.0138
2020,Davis Beville,Pittsburgh,QB,0.0173,0.008,0.011,0.005,0.014,0.0137
2020,Drew Dixon,Arizona,WR,0.0064,0.017,0.025,0.023,0.016,0.0137
2020,CJ McNeal,Air Force,RB,0.0059,0.017,0,0.025,0.012,0.0136
2020,Matt Robinson,Illinois,QB,0.009,0.012,0.026,0.009,0.022,0.0136
2020,Ben Brittain,Air Force,QB,0.0059,0.008,0,0.017,0.024,0.0136
2020,Darion Anderson,Georgia Southern,WR,0.0113,0.018,0.012,0.015,0.015,0.0136
2020,Jadon Thompson,Cincinnati,WR,0.0164,0.014,0.008,0.011,0.01,0.0136
2020,Beau Allen,Kentucky,QB,0.0102,0.014,0.021,0,0.032,0.0135
2020,Malik Washington,Northwestern,WR,0.0107,0.019,0.014,0.005,0.025,0.0135
2020,C.J. Schmanski,Colorado,TE,0.0102,0.02,0.01,0.009,0.02,0.0135
2020,Devin Miller,Marshall,TE,0.0197,0.014,0,0.011,0.005,0.0135
2020,Tyson Morris,Arkansas,WR,0.0199,0.009,0.007,0.011,0.01,0.0135
2020,Darrell Harding Jr.,Duke,WR,0.0149,0.012,0.013,0.006,0.016,0.0134
2020,Jaetavian Toles,Tulane,WR,0.0106,0.025,0,0.01,0.019,0.0133
2020,Garrett Greene,West Virginia,QB,0.0219,0.012,0,0.006,0.008,0.0133
2020,Octavius Evans,Boise State,WR,0.0155,0.007,0.021,0.009,0.014,0.0133
2020,Dakota Thomas,Western Kentucky,WR,0.0062,0.025,0.006,0.01,0.024,0.0133
2020,Tyler Crowe,Boise State,RB,0.0258,0.007,0,0.009,0,0.0133
2020,Marquez Ezzard,Georgia Tech,WR,0.01,0.029,0,0.019,0.013,0.0132
2020,Willie Eldridge,UTEP,RB,0.0132,0.011,0.019,0.017,0.011,0.0131
2020,Mac Dalena,Fresno State,WR,0.0191,0.007,0.011,0,0.014,0.0131
2020,Dominic Johnson,Buffalo,WR,0.0093,0.013,0.024,0.016,0.016,0.0131
2020,Brandon Chapman,Wake Forest,TE,0.0066,0.023,0.014,0.012,0.022,0.0131
2020,Johnny Richardson,UCF,RB,0.0211,0.003,0.013,0.004,0.008,0.013
2020,D.J. Jones,North Carolina,RB,0.0214,0.004,0.007,0.009,0,0.013
2020,Jackson Lanam,Texas State,TE,0.0169,0.004,0.013,0.006,0.012,0.013
2020,Daniel Parker,Missouri,TE,0.0129,0.022,0,0.011,0.014,0.0129
2020,Jalen McGaughy,Ball State,WR,0.0083,0.011,0.029,0.006,0.026,0.0129
2020,Luke Whittemore,Troy,WR,0.0058,0.016,0.024,0.018,0.017,0.0128
2020,Kaedric Cobbs,UT San Antonio,RB,0.0115,0.019,0.006,0.019,0.008,0.0127
2020,Trent Whittemore,Florida,WR,0.0161,0.007,0.014,0.014,0.009,0.0127
2020,Tykee Ogle-Kellogg,UT San Antonio,WR,0.0086,0.015,0.019,0.005,0.025,0.0127
2020,Jamichael Thompson,Middle Tennessee,WR,0.0147,0.009,0.015,0,0.019,0.0127
2020,Zion Bowens,Hawai'i,WR,0.0149,0.014,0.007,0.007,0.014,0.0126
2020,Jack Stoll,Nebraska,TE,0.012,0.016,0.01,0.012,0.013,0.0126
2020,Kade Warner,Nebraska,WR,0.004,0.005,0.05,0,0.039,0.0126
2020,Kody Epps,BYU,WR,0.0076,0.012,0.03,0.015,0.019,0.0126
2020,Trenton Gillison,Michigan State,TE,0,0.02,0.026,0.009,0.029,0.0126
2020,Kaleb Smith,Virginia Tech,WR,0.0029,0.004,0.044,0.01,0.032,0.0125
2020,Jacolby Hewitt,Indiana,WR,0.0082,0.016,0.018,0.015,0.016,0.0125
2020,Ean Pfeifer,Louisville,TE,0.0181,0.009,0.007,0.007,0.008,0.0124
2020,Trey Cleveland,Texas Tech,WR,0.0094,0.013,0.02,0,0.027,0.0124
2020,Jordan Watkins,Louisville,WR,0.006,0.017,0.021,0.013,0.02,0.0124
2020,Ryan Hilinski,South Carolina,QB,0.0141,0,0.015,0.006,0.015,0.0123
2020,Jovani Haskins,Rutgers,TE,0.0075,0.023,0.007,0.006,0.022,0.0123
2020,Nate Weinman,Wyoming,TE,0,0.015,0.034,0.019,0.023,0.0123
2020,Jared Sparks,Purdue,WR,0.0108,0.007,0.025,0.01,0.016,0.0122
2020,Tucker Fisk,Stanford,TE,0.0109,0.014,0.012,0.016,0.009,0.0122
2020,Hunter Dekkers,Iowa State,QB,0.0132,0.011,0.012,0.004,0.018,0.0121
2020,Cedric Patterson III,New Mexico,WR,0.0138,0,0.028,0,0.02,0.0121
2020,Ygenio Booker,Tulane,RB,0.0106,0.014,0.013,0.026,0.004,0.0121
2020,Judah Bell,SMU,WR,0.0118,0.012,0.007,0.017,0.008,0.0121
2020,Jairus Grissom,Eastern Michigan,WR,0.011,0.007,0.012,0.009,0.016,0.0121
2020,Shadeed Ahmed,Marshall,WR,0.0164,0.009,0.008,0.006,0.011,0.012
2020,Kobe Hudson,Auburn,WR,0,0.024,0.019,0.016,0.025,0.012
